timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:38:03.996622,0.074,0.124,0.099,0.004,-28.8,-5.6,56.7,0
2026-03-07T08:38:04.094191,0.073,0.130,0.102,0.010,-29.5,-6.1,57.0,0
2026-03-07T08:38:04.204645,0.078,0.156,0.117,0.005,-29.1,-6.9,57.3,0
2026-03-07T08:38:04.304484,0.099,0.219,0.159,0.008,-29.8,-7.5,57.5,0
2026-03-07T08:38:04.391286,0.124,0.230,0.177,0.000,-28.1,-7.8,57.8,0
2026-03-07T08:38:04.518692,0.117,0.247,0.182,0.003,-29.0,-7.5,58.1,0
2026-03-07T08:38:04.603767,0.142,0.268,0.205,0.001,-28.8,-7.8,58.3,0
2026-03-07T08:38:04.697704,0.132,0.279,0.206,0.005,-29.6,-7.4,58.4,0
2026-03-07T08:38:04.799855,0.132,0.279,0.205,0.005,-29.1,-7.3,58.4,0
2026-03-07T08:38:04.910366,0.127,0.280,0.204,0.006,-29.6,-7.2,58.5,0
2026-03-07T08:38:05.007725,0.141,0.282,0.211,0.005,-29.7,-6.8,58.6,0
2026-03-07T08:38:05.099199,0.141,0.269,0.205,0.005,-30.2,-6.3,58.6,0
2026-03-07T08:38:05.217553,0.149,0.276,0.212,0.004,-29.7,-6.5,58.7,0
2026-03-07T08:38:05.308731,0.142,0.268,0.205,0.004,-29.7,-6.7,58.8,0
2026-03-07T08:38:05.399828,0.147,0.271,0.209,0.000,-29.8,-7.3,58.9,0
2026-03-07T08:38:05.525302,0.141,0.265,0.203,0.001,-28.8,-7.7,58.9,0
2026-03-07T08:38:05.610842,0.128,0.254,0.191,0.001,-28.4,-7.6,59.1,0
2026-03-07T08:38:05.708324,0.118,0.244,0.181,0.002,-28.3,-8.4,59.4,0
2026-03-07T08:38:05.809230,0.120,0.249,0.185,0.001,-29.1,-8.2,59.7,0
2026-03-07T08:38:05.916767,0.115,0.251,0.183,0.002,-28.7,-8.0,60.0,0
2026-03-07T08:38:06.016420,0.113,0.256,0.185,0.002,-29.2,-7.7,60.2,0
2026-03-07T08:38:06.108137,0.129,0.267,0.198,0.003,-28.6,-8.1,60.5,0
2026-03-07T08:38:06.223998,0.123,0.270,0.196,0.004,-29.8,-7.6,60.8,0
2026-03-07T08:38:06.322367,0.148,0.294,0.221,0.002,-30.1,-8.3,60.9,0
2026-03-07T08:38:06.416306,0.146,0.282,0.214,0.004,-30.0,-7.9,61.0,0
2026-03-07T08:38:06.529809,0.131,0.286,0.209,0.004,-29.3,-8.0,61.0,0
2026-03-07T08:38:06.598226,0.138,0.295,0.217,0.006,-28.3,-8.8,61.1,0
2026-03-07T08:38:06.733645,0.127,0.290,0.209,0.004,-27.4,-9.1,61.2,0
2026-03-07T08:38:06.807834,0.139,0.302,0.221,0.001,-28.9,-9.1,61.3,0
2026-03-07T08:38:06.915265,0.125,0.289,0.207,0.007,-28.1,-9.1,61.3,0
2026-03-07T08:38:06.988659,0.123,0.291,0.207,0.006,-29.1,-8.8,61.4,0
2026-03-07T08:38:07.127712,0.124,0.291,0.207,0.009,-29.1,-8.6,61.5,0
2026-03-07T08:38:07.232358,0.131,0.296,0.214,0.014,-28.6,-8.8,61.6,0
2026-03-07T08:38:07.301215,0.133,0.299,0.216,0.003,-28.9,-8.7,61.6,0
2026-03-07T08:38:07.389094,0.140,0.306,0.223,0.005,-29.3,-8.5,61.7,0
2026-03-07T08:38:07.544522,0.148,0.298,0.223,0.004,-29.6,-7.9,61.8,0
2026-03-07T08:38:07.625191,0.164,0.311,0.237,0.002,-29.4,-8.3,61.8,0
2026-03-07T08:38:07.694088,0.176,0.315,0.245,0.003,-29.4,-8.4,61.9,0
2026-03-07T08:38:07.790853,0.166,0.313,0.239,0.001,-30.0,-7.7,62.0,0
2026-03-07T08:38:07.899475,0.172,0.317,0.245,0.001,-29.7,-7.7,62.1,0
2026-03-07T08:38:07.994238,0.169,0.314,0.241,0.006,-30.3,-8.0,62.1,0
2026-03-07T08:38:08.098722,0.168,0.313,0.240,0.003,-30.5,-8.3,62.2,0
2026-03-07T08:38:08.214582,0.162,0.306,0.234,0.007,-30.6,-7.9,62.3,0
2026-03-07T08:38:08.306724,0.142,0.291,0.216,0.003,-31.6,-7.1,62.3,0
2026-03-07T08:38:08.396649,0.085,0.157,0.121,0.012,-31.3,-6.5,62.5,0
2026-03-07T08:38:08.490199,0.088,0.140,0.114,0.018,-31.2,-6.5,62.7,0
2026-03-07T08:38:08.604626,0.159,0.297,0.228,0.015,-30.5,-7.6,62.9,0
2026-03-07T08:38:08.702983,0.168,0.298,0.233,0.011,-31.2,-7.7,63.0,0
2026-03-07T08:38:08.799087,0.157,0.302,0.230,0.009,-32.3,-7.1,63.1,0
2026-03-07T08:38:08.907551,0.154,0.292,0.223,0.013,-31.5,-6.5,63.1,0
2026-03-07T08:38:09.005776,0.134,0.274,0.204,0.014,-32.0,-6.4,63.2,0
2026-03-07T08:38:09.104738,0.139,0.269,0.204,0.004,-32.6,-6.3,63.3,0
2026-03-07T08:38:09.219052,0.146,0.284,0.215,0.010,-32.5,-6.1,63.3,0
2026-03-07T08:38:09.310693,0.157,0.274,0.216,0.007,-31.9,-5.9,63.4,0
